member_id,employer_ref,policy_number,enrolment_date,total_contribution_cumulative_eur,retirement_date,employee_contribution_monthly_eur,employer_contribution_monthly_eur,age,gender,opt_out_date,company_name,annual_salary_estimate_eur,loss
MEM0006438,EMP000038,8350099,23-11-2010,17482.76,28-12-2030,48.71,53.53,70,Male,,Nest Pension Ltd,16227,
MEM0006439,EMP000020,3320821,25-09-2018,14794.4,05-05-2048,104.89,89.77,47,Male,,Nest Pension Ltd,32200,
MEM0006440,EMP000025,6708456,14-09-2010,29524.52,16-09-2041,78.64,91.04,46,Male,,Nest Pension Ltd,22231,
MEM0006441,EMP000014,2065818,22-02-2022,12912.67,18-03-2028,183.9,195.88,59,Male,,Nest Pension Ltd,61008,
MEM0006442,EMP000048,3341057,31-07-2016,40658.54,28-12-2059,217.43,181.18,35,Male,,Nest Pension Ltd,54160,
MEM0006443,EMP000041,1938483,24-10-2014,23438.26,12-10-2063,93.81,95.21,32,Female,,Nest Pension Ltd,32229,
MEM0006444,EMP000007,2188789,12-04-2021,15763.53,13-03-2034,174.44,175.86,55,Male,,Nest Pension Ltd,43082,
MEM0006445,EMP000005,1527021,09-07-2019,21541.99,25-08-2033,170.05,156.34,61,Male,,Nest Pension Ltd,46262,
MEM0006446,EMP000033,5418934,23-01-2014,7822.64,20-05-2048,31,27.82,44,Male,,Nest Pension Ltd,12000,
MEM0006447,EMP000005,2556017,20-09-2010,37871.46,25-04-2040,110.05,108.86,50,Female,,Nest Pension Ltd,26704,
MEM0006448,EMP000046,5218028,29-01-2020,18501.8,05-08-2052,142.26,171.33,31,Male,,Nest Pension Ltd,39506,
MEM0006449,EMP000031,4993055,02-08-2013,41237,13-11-2035,142.2,156.62,66,Male,,Nest Pension Ltd,50871,
MEM0006450,EMP000050,9852897,21-08-2012,45254,25-05-2053,148.44,153.25,42,Female,,Nest Pension Ltd,40322,
MEM0006451,EMP000035,1009594,26-03-2018,10632.75,07-01-2052,64.19,65.48,36,Female,,Nest Pension Ltd,26900,
MEM0006452,EMP000038,4335942,04-01-2024,2038.8,23-11-2034,93.04,76.86,45,Female,,Nest Pension Ltd,35408,
MEM0006453,EMP000007,8935169,19-10-2017,23526,22-04-2028,143.02,127.39,62,Male,,Nest Pension Ltd,29289,
MEM0006454,EMP000046,6960453,21-05-2011,55786.59,03-01-2036,162.82,175.28,50,Female,,Nest Pension Ltd,35385,
MEM0006455,EMP000014,7374122,17-11-2021,15640.8,26-08-2048,220.79,190.81,43,Male,23-09-2024,Nest Pension Ltd,43553,
MEM0006456,EMP000002,3564217,06-10-2012,31200.35,09-02-2029,101.29,109.52,59,Female,,Nest Pension Ltd,46325,
MEM0006457,EMP000007,4684531,07-11-2016,14705.49,29-11-2051,79.34,69.2,28,Female,,Nest Pension Ltd,38822,
MEM0006458,EMP000018,1533224,21-12-2019,22367.48,06-01-2045,173.25,193.43,48,Male,,Nest Pension Ltd,60741,
MEM0006459,EMP000050,7374122,22-02-2011,73839.68,09-03-2028,201.89,237.63,60,Male,,Nest Pension Ltd,46705,
MEM0006460,EMP000039,9517169,25-07-2013,21732.87,16-04-2025,74.68,81.67,68,Female,,Nest Pension Ltd,19617,
MEM0006461,EMP000012,2582524,08-08-2022,8639.95,20-01-2038,156.35,141.58,54,Female,,Nest Pension Ltd,46918,
MEM0006462,EMP000020,3094235,03-03-2020,11744.2,06-07-2050,94.91,107.58,37,Female,,Nest Pension Ltd,42596,
MEM0006463,EMP000046,9517169,30-11-2022,5195.63,07-06-2030,99.49,108.34,60,Male,,Nest Pension Ltd,54352,
MEM0006464,EMP000042,4553384,10-10-2020,15283.27,27-04-2057,147.38,152.29,36,Female,,Nest Pension Ltd,54915,
MEM0006465,EMP000021,6440561,28-12-2019,13887.11,03-10-2046,119.15,108.51,48,Female,,Nest Pension Ltd,33248,
MEM0006466,EMP000043,4194548,17-06-2015,23789.91,01-06-2034,109.35,95.74,59,Female,,Nest Pension Ltd,41514,
MEM0006467,EMP000013,9852897,16-03-2013,16324.84,19-10-2027,54.74,59.42,53,Female,,Nest Pension Ltd,13624,
MEM0006468,EMP000032,1054447,13-09-2012,10006.55,06-01-2033,32.82,34.34,67,Male,,Nest Pension Ltd,13298,
MEM0006469,EMP000050,4769795,25-05-2012,62590.27,13-09-2026,187.03,222.06,62,Female,,Nest Pension Ltd,60531,
MEM0006470,EMP000017,1445199,16-07-2013,36668.08,09-08-2038,120.24,143.56,53,Male,,Nest Pension Ltd,32732,
MEM0006471,EMP000008,2694522,26-03-2012,25625.38,29-11-2033,84.01,81.32,58,Male,,Nest Pension Ltd,17284,
MEM0006472,EMP000010,2785277,05-01-2010,40177.46,19-11-2034,107.62,113.14,62,Male,,Nest Pension Ltd,27485,
MEM0006473,EMP000046,2626229,06-07-2020,8993.44,01-02-2064,79.49,87.06,30,Male,,Nest Pension Ltd,45267,
MEM0006474,EMP000021,5614226,17-03-2019,5267.53,02-03-2042,39,36.25,43,Male,,Nest Pension Ltd,16099,
MEM0006475,EMP000037,8935169,17-08-2023,7336.09,21-11-2066,209,249.51,22,Male,,Nest Pension Ltd,48555,
MEM0006476,EMP000041,5661907,04-12-2020,16452.74,19-06-2044,163.6,172.17,50,Male,,Nest Pension Ltd,55080,
MEM0006477,EMP000011,2871534,11-10-2010,32727.56,09-03-2048,102.69,86.49,43,Male,,Nest Pension Ltd,28118,
MEM0006478,EMP000005,8082668,12-05-2024,741.32,17-10-2047,55.13,50.77,34,Male,,Nest Pension Ltd,29236,
MEM0006479,EMP000027,4684531,27-10-2020,9468.66,20-05-2058,100.72,88.65,32,Male,,Nest Pension Ltd,23211,
MEM0006480,EMP000019,2839607,25-06-2020,5398.5,23-05-2028,47.22,50.93,56,Male,,Nest Pension Ltd,17901,
MEM0006481,EMP000014,6707197,30-11-2023,1726.6,08-11-2070,68.56,64.26,22,Female,,Nest Pension Ltd,37805,
MEM0006482,EMP000021,3219824,14-11-2017,36978.03,24-05-2056,228.71,201.27,29,Female,,Nest Pension Ltd,43799,
MEM0006483,EMP000016,3741438,30-08-2010,26478.61,17-07-2027,79.11,73.07,73,Male,,Nest Pension Ltd,33224,
MEM0006484,EMP000009,3094235,31-03-2011,36657.18,05-11-2031,112.97,106.53,60,Male,,Nest Pension Ltd,62080,
MEM0006485,EMP000021,1538552,17-09-2024,631.06,03-01-2070,97.58,112.77,20,Female,,Nest Pension Ltd,29057,
MEM0006486,EMP000012,1938483,08-07-2013,10262.43,03-10-2032,33.98,39.85,71,Female,,Nest Pension Ltd,20995,
MEM0006487,EMP000037,1938483,18-12-2014,51126.62,06-12-2036,200.68,218.39,51,Male,,Nest Pension Ltd,69556,
MEM0006488,EMP000033,6944126,29-09-2019,10447.01,25-06-2065,78.03,85.2,29,Female,,Nest Pension Ltd,43086,
MEM0006489,EMP000024,2437026,10-07-2011,37031.64,21-12-2032,105.29,120.51,48,Male,,Nest Pension Ltd,25641,
MEM0006490,EMP000012,2714803,06-01-2015,21487.36,11-10-2040,85.71,91.87,53,Female,,Nest Pension Ltd,22669,
MEM0006491,EMP000042,2161193,19-08-2018,13825.88,29-01-2047,91.03,88.53,44,Female,,Nest Pension Ltd,19140,
MEM0006492,EMP000009,7402509,21-06-2012,43769.73,02-07-2030,131.88,156.08,52,Male,,Nest Pension Ltd,32628,
MEM0006493,EMP000048,8187926,05-12-2024,350.29,03-12-2051,176.13,174.16,43,Male,,Nest Pension Ltd,38566,
MEM0006494,EMP000011,8574680,18-05-2018,10567.85,03-02-2064,70.19,61.91,28,Male,,Nest Pension Ltd,31174,
MEM0006495,EMP000018,6292423,29-01-2012,46898.2,14-07-2045,149.1,149.61,40,Female,,Nest Pension Ltd,33741,
MEM0006496,EMP000038,5446912,02-04-2022,6927.39,28-02-2034,101.72,108.2,59,Male,,Nest Pension Ltd,34546,
MEM0006497,EMP000021,2161193,28-11-2018,19605.42,18-06-2026,127.73,137.21,64,Male,,Nest Pension Ltd,46171,
MEM0006498,EMP000028,2719583,14-10-2010,32793.26,30-03-2027,97.11,92.45,58,Female,,Nest Pension Ltd,50454,
MEM0006499,EMP000005,3320821,17-12-2011,56777.1,02-12-2031,175.52,183.83,63,Female,,Nest Pension Ltd,53693,
MEM0006500,EMP000005,5446912,03-07-2014,34974.51,26-04-2028,139.79,135.6,60,Male,,Nest Pension Ltd,31278,
MEM0006501,EMP000005,4226067,10-03-2020,10580.51,09-07-2051,98.85,83.57,36,Female,,Nest Pension Ltd,20866,
MEM0006502,EMP000022,7089806,01-07-2024,3107.9,07-05-2061,236.02,281.96,21,Female,,Nest Pension Ltd,63086,
MEM0006503,EMP000028,9626108,30-07-2013,35151.31,06-12-2047,136.53,116.36,38,Male,,Nest Pension Ltd,34688,
MEM0006504,EMP000006,8082668,21-03-2016,25191.9,28-08-2029,123.36,114.3,52,Male,,Nest Pension Ltd,59589,
MEM0006505,EMP000045,5476583,10-07-2017,33116.17,14-09-2041,189.26,174.65,42,Male,,Nest Pension Ltd,40944,
MEM0006506,EMP000044,8755439,01-02-2020,24675.24,24-01-2056,195.7,222.52,26,Male,,Nest Pension Ltd,49708,
MEM0006507,EMP000034,9626108,04-06-2012,10057.02,02-07-2051,30.69,35.04,42,Female,,Nest Pension Ltd,12000,
MEM0006508,EMP000035,4684531,23-12-2010,12556.43,21-11-2025,36.73,37.13,69,Male,,Nest Pension Ltd,21320,
MEM0006509,EMP000029,2016911,10-10-2016,23599.4,02-09-2032,123.43,112.56,63,Female,,Nest Pension Ltd,38626,
MEM0006510,EMP000047,2556017,17-01-2013,20997.87,20-09-2026,74.95,69.86,56,Female,,Nest Pension Ltd,39099,
MEM0006511,EMP000039,9961380,09-03-2010,33200.35,12-08-2045,98.74,85.71,34,Male,,Nest Pension Ltd,42118,
MEM0006512,EMP000038,7693979,08-04-2010,83471.24,08-01-2026,245.94,220.38,55,Male,,Nest Pension Ltd,53493,
MEM0006513,EMP000002,2338687,10-11-2014,25077.41,28-04-2032,110.23,93.65,48,Female,,Nest Pension Ltd,31872,
MEM0006514,EMP000036,8231838,09-07-2012,36847.1,07-01-2055,110.4,133.62,35,Female,,Nest Pension Ltd,30037,
MEM0006515,EMP000046,3728882,27-08-2017,17952.37,25-07-2034,109.22,92.49,60,Male,,Nest Pension Ltd,23255,
MEM0006516,EMP000038,8099076,08-11-2010,56375.45,22-09-2033,152.35,175.41,74,Male,,Nest Pension Ltd,40772,
MEM0006517,EMP000005,6708456,21-03-2019,26797.54,16-10-2037,190.54,192.28,51,Male,,Nest Pension Ltd,50320,
MEM0006518,EMP000009,4769795,08-09-2011,69030.12,07-04-2046,232.93,193.18,43,Female,,Nest Pension Ltd,50178,
MEM0006519,EMP000028,6692553,17-10-2015,35898.34,24-12-2044,148.1,172.42,38,Female,,Nest Pension Ltd,44759,
MEM0006520,EMP000047,4194548,11-10-2017,38102.79,13-01-2031,232.27,205.69,63,Male,,Nest Pension Ltd,49758,
MEM0006521,EMP000011,4903402,02-04-2020,9012.7,20-01-2047,77.8,80.32,41,Female,,Nest Pension Ltd,28673,
MEM0006522,EMP000047,7637601,07-06-2023,6188.76,14-12-2059,150.12,175.6,25,Male,,Nest Pension Ltd,34183,
MEM0006523,EMP000038,9996414,04-01-2010,58623.04,06-02-2037,161.51,160.59,49,Female,,Nest Pension Ltd,32217,
MEM0006524,EMP000017,6944126,15-09-2019,23177.66,25-08-2045,171.16,190.99,48,Male,,Nest Pension Ltd,51448,
MEM0006525,EMP000046,2556017,31-05-2019,5395.11,31-01-2041,37.97,41.37,50,Female,,Nest Pension Ltd,20905,
MEM0006526,EMP000033,5159166,01-03-2012,20020.4,20-07-2034,66.84,61.5,45,Female,,Nest Pension Ltd,19261,
MEM0006527,EMP000040,5408072,15-04-2011,28253.71,21-12-2034,78.37,91.83,52,Female,,Nest Pension Ltd,32392,
MEM0006528,EMP000049,8082668,09-07-2016,15271.66,14-11-2057,76.13,72.14,34,Male,,Nest Pension Ltd,27824,
MEM0006529,EMP000034,2839607,27-03-2013,36652.48,28-11-2033,138.28,118.03,67,Female,,Nest Pension Ltd,59514,
MEM0006530,EMP000050,2622631,27-01-2015,16893.91,30-03-2064,64.85,75.93,30,Female,,Nest Pension Ltd,30512,
MEM0006531,EMP000047,2437026,21-12-2020,16504.55,03-02-2040,164.39,172.44,48,Female,,Nest Pension Ltd,39064,
MEM0006532,EMP000027,5661907,18-11-2014,32640.55,19-05-2025,141.25,124.12,66,Male,,Nest Pension Ltd,35436,
MEM0006533,EMP000021,5041154,26-11-2018,38628.46,06-11-2047,241.85,280.16,33,Male,,Nest Pension Ltd,62846,
MEM0006534,EMP000033,2694522,07-12-2022,9192.51,18-12-2051,196.74,170.96,37,Male,,Nest Pension Ltd,46404,
MEM0006535,EMP000024,4684531,17-03-2024,1029.81,20-02-2047,54.76,59.66,37,Female,,Nest Pension Ltd,12000,
MEM0006536,EMP000033,7089806,30-11-2017,6399.97,15-08-2031,37.37,37.05,63,Male,,Nest Pension Ltd,16243,
MEM0006537,EMP000012,5108603,21-09-2019,29557.61,27-03-2028,211.2,250.64,64,Male,,Nest Pension Ltd,49086,
MEM0006538,EMP000013,2166941,23-04-2018,10653.15,01-07-2029,61.49,70.03,64,Female,,Nest Pension Ltd,26118,
MEM0006539,EMP000028,9626108,30-08-2013,11402.47,21-03-2048,44.69,37.94,39,Female,,Nest Pension Ltd,22987,
MEM0006540,EMP000006,4226067,17-07-2020,16242.41,19-11-2041,150.3,150.49,45,Male,,Nest Pension Ltd,58468,
MEM0006541,EMP000014,7264956,16-08-2023,4277,01-07-2047,125.86,141.45,43,Female,,Nest Pension Ltd,39418,
MEM0006542,EMP000036,8106470,26-09-2010,11056.25,08-06-2040,32.47,31.44,44,Male,,Nest Pension Ltd,12000,
MEM0006543,EMP000030,7273233,23-10-2011,17349.82,16-12-2058,53.41,55.03,34,Female,,Nest Pension Ltd,14356,
MEM0006544,EMP000024,4744854,29-12-2012,15277.45,09-05-2033,52.02,52.62,56,Male,,Nest Pension Ltd,29718,
MEM0006545,EMP000050,3320821,16-12-2024,92.35,26-01-2055,50.35,42,33,Female,,Nest Pension Ltd,12000,
MEM0006546,EMP000042,4842788,15-07-2015,58225.52,02-05-2033,265.97,240.34,68,Male,,Nest Pension Ltd,58993,
MEM0006547,EMP000016,2626229,10-10-2012,60261.14,24-05-2033,199.22,207.95,65,Male,,Nest Pension Ltd,43454,
MEM0006548,EMP000030,3154051,16-04-2024,2138.4,07-11-2069,137.06,130.24,23,Female,,Nest Pension Ltd,27613,
MEM0006549,EMP000048,3741438,22-07-2020,6106.66,15-08-2029,57.04,56.05,54,Female,,Nest Pension Ltd,25078,
MEM0006550,EMP000007,5667265,05-11-2024,440.22,26-10-2065,218.22,222,23,Female,,Nest Pension Ltd,49808,
MEM0006551,EMP000033,5107245,16-07-2015,24746.48,30-01-2027,105.13,110.06,58,Male,,Nest Pension Ltd,45560,
MEM0006552,EMP000006,6672134,02-04-2022,1890.21,26-03-2045,30.42,26.86,50,Male,,Nest Pension Ltd,12000,
MEM0006553,EMP000040,7897151,03-10-2017,14997.74,17-02-2045,88.61,81.82,41,Male,,Nest Pension Ltd,22150,
MEM0006554,EMP000021,8606962,08-04-2023,6589.4,08-06-2048,153.87,159.91,35,Male,,Nest Pension Ltd,48278,
MEM0006555,EMP000024,2651177,17-01-2021,5629.54,14-04-2040,60.63,56.65,53,Male,,Nest Pension Ltd,20324,
MEM0006556,EMP000017,4679591,01-01-2020,15183.3,22-03-2035,136.19,116.86,45,Female,,Nest Pension Ltd,26655,
MEM0006557,EMP000043,1326765,15-10-2021,21907.57,27-11-2039,271.72,290.01,45,Male,,Nest Pension Ltd,59483,
MEM0006558,EMP000019,2876828,06-12-2016,27941.8,30-03-2026,138.53,146.59,55,Female,,Nest Pension Ltd,30560,
MEM0006559,EMP000013,7089806,02-03-2015,15786.28,26-02-2027,71.8,60.86,66,Female,24-09-2020,Nest Pension Ltd,23329,
MEM0006560,EMP000035,9897858,05-09-2016,15363.73,06-08-2041,75.82,76.3,39,Male,,Nest Pension Ltd,17910,
MEM0006561,EMP000022,9626108,14-01-2024,1823.48,16-05-2037,84.65,81.12,57,Male,,Nest Pension Ltd,21947,
MEM0006562,EMP000033,4553384,23-12-2016,54452.5,15-01-2039,253.91,307.46,56,Female,,Nest Pension Ltd,58298,
MEM0006563,EMP000037,9143903,26-06-2015,53357.32,26-10-2028,209.26,254.72,66,Male,,Nest Pension Ltd,59220,
MEM0006564,EMP000042,2074176,24-03-2011,19014.77,20-08-2047,53.14,60.72,42,Male,,Nest Pension Ltd,24785,
MEM0006565,EMP000027,8930103,02-12-2024,162.69,27-06-2039,82.65,80.04,50,Female,,Nest Pension Ltd,32669,
MEM0006566,EMP000029,1352896,22-02-2020,3922.67,24-03-2035,33.93,32.56,57,Male,,Nest Pension Ltd,12000,
MEM0006567,EMP000049,3109911,04-08-2021,8804.87,29-02-2036,99.27,115.48,50,Female,,Nest Pension Ltd,39134,
MEM0006568,EMP000006,7210606,17-11-2022,3272.42,03-10-2047,69.65,61.25,42,Male,,Nest Pension Ltd,27035,
MEM0006569,EMP000038,6770619,14-06-2011,42541.67,14-01-2050,135.66,123.74,40,Male,,Nest Pension Ltd,35732,
MEM0006570,EMP000041,5443951,20-02-2024,1878.29,24-12-2058,102.43,85.4,23,Male,,Nest Pension Ltd,20998,
MEM0006571,EMP000014,3564217,06-12-2020,6937.09,12-02-2032,68.32,73.25,60,Male,,Nest Pension Ltd,37291,
MEM0006572,EMP000013,9897858,01-02-2023,13475.79,24-06-2045,277.08,308.82,45,Female,,Nest Pension Ltd,59028,
MEM0006573,EMP000037,8574680,25-01-2021,10876.76,20-01-2030,122.31,109.11,52,Male,,Nest Pension Ltd,48864,
MEM0006574,EMP000041,5159166,13-06-2013,20168.85,28-06-2040,76.94,67.12,39,Female,,Nest Pension Ltd,15489,
MEM0006575,EMP000042,7374122,10-07-2010,33883.04,08-11-2047,90.91,101.61,35,Male,,Nest Pension Ltd,37301,
MEM0006576,EMP000027,1987737,03-05-2019,6726.64,17-01-2027,45.9,53.02,63,Male,,Nest Pension Ltd,17005,
MEM0006577,EMP000021,4337174,02-04-2017,21468.1,25-05-2027,116.95,111.43,64,Male,,Nest Pension Ltd,56835,
MEM0006578,EMP000038,2016911,17-12-2010,25137.78,07-02-2026,69.98,77.89,70,Female,,Nest Pension Ltd,24480,
MEM0006579,EMP000043,5108603,20-11-2024,222.61,19-11-2029,121.27,101.34,52,Female,,Nest Pension Ltd,28272,
MEM0006580,EMP000041,7700828,19-07-2021,12176.72,03-12-2031,138.24,151.68,53,Male,,Nest Pension Ltd,48474,
MEM0006581,EMP000012,6007072,18-05-2024,2246.87,13-12-2053,171.57,149.41,38,Male,,Nest Pension Ltd,51986,
MEM0006582,EMP000043,2622631,21-11-2023,3645.75,07-12-2045,143.01,137.43,40,Female,,Nest Pension Ltd,53712,
MEM0006583,EMP000023,2714803,29-03-2020,11254.95,06-06-2062,95.61,101.85,31,Female,,Nest Pension Ltd,35419,
MEM0006584,EMP000005,1768805,20-08-2024,761.92,26-11-2054,93.5,96.98,33,Female,,Nest Pension Ltd,19086,
MEM0006585,EMP000016,8698256,16-03-2015,6956.23,17-09-2037,26.6,31.86,56,Female,,Nest Pension Ltd,14480,
MEM0006586,EMP000044,6007072,01-03-2021,12518.54,04-07-2034,134.08,138.06,51,Female,,Nest Pension Ltd,43839,
MEM0006587,EMP000009,3564251,05-07-2017,24710.39,14-12-2029,138.15,133.39,61,Male,,Nest Pension Ltd,28779,
MEM0006588,EMP000043,8038374,16-03-2010,69810.13,08-01-2041,186.47,201.36,53,Male,,Nest Pension Ltd,39765,
MEM0006589,EMP000001,3997281,15-09-2020,17039.34,25-05-2057,151.79,175.89,28,Male,,Nest Pension Ltd,49866,
MEM0006590,EMP000027,1109031,23-10-2024,342.44,07-11-2038,81.11,90.11,56,Male,,Nest Pension Ltd,20959,
MEM0006591,EMP000017,3684052,25-10-2018,21902.49,26-09-2043,139.49,152.54,52,Male,,Nest Pension Ltd,56248,
MEM0006592,EMP000010,8106470,09-01-2012,23855.49,02-04-2028,77.25,73.73,61,Female,,Nest Pension Ltd,34959,
MEM0006593,EMP000024,3564251,29-06-2019,14481.36,28-10-2034,118.57,97.57,57,Female,,Nest Pension Ltd,22371,
MEM0006594,EMP000048,4668136,22-11-2014,27470.15,21-02-2052,119.3,104.03,39,Male,,Nest Pension Ltd,28640,
MEM0006595,EMP000037,9279821,28-03-2013,64372.89,20-12-2035,208.32,241.84,54,Male,,Nest Pension Ltd,48129,
MEM0006596,EMP000048,1790481,24-12-2020,9329.21,21-12-2052,102.63,91.73,37,Male,,Nest Pension Ltd,32106,
MEM0006597,EMP000036,1908841,06-02-2012,45851.29,25-04-2059,145.37,146.68,35,Female,15-03-2017,Nest Pension Ltd,73477,
MEM0006598,EMP000042,4553384,03-09-2016,16164.21,14-01-2035,80.33,79.71,57,Female,,Nest Pension Ltd,40796,
MEM0006599,EMP000027,8106470,13-08-2011,81753.69,18-09-2047,270.1,234.55,44,Male,,Nest Pension Ltd,70255,
MEM0006600,EMP000045,2074176,17-08-2023,5860.92,17-07-2058,165.24,201.07,34,Female,,Nest Pension Ltd,54062,
MEM0006601,EMP000007,7754864,08-11-2022,6162.69,17-06-2038,106.92,130.11,47,Male,,Nest Pension Ltd,46437,
MEM0006602,EMP000045,5491946,26-09-2015,29184.83,15-07-2038,125.59,134.99,43,Male,,Nest Pension Ltd,26309,
MEM0006603,EMP000041,6229731,22-07-2017,9562.77,05-11-2039,53.25,53,52,Female,,Nest Pension Ltd,29644,
MEM0006604,EMP000004,4860684,01-11-2018,12351.5,05-01-2054,76.43,88.26,38,Female,,Nest Pension Ltd,24235,
MEM0006605,EMP000008,4903402,17-01-2018,12772.74,18-05-2061,73.03,79.03,30,Male,,Nest Pension Ltd,25378,
MEM0006606,EMP000033,5418934,14-07-2024,1367.78,17-03-2066,139.2,134.36,23,Male,,Nest Pension Ltd,37150,
MEM0006607,EMP000014,8231838,01-09-2024,521.98,15-08-2043,65.78,64.72,43,Female,,Nest Pension Ltd,27582,
MEM0006608,EMP000048,5159166,26-02-2024,1283.69,22-08-2057,67.86,60.51,35,Female,,Nest Pension Ltd,23191,
MEM0006609,EMP000031,3030113,29-08-2013,32378.23,28-05-2033,107.32,127.3,69,Female,,Nest Pension Ltd,25778,
MEM0006610,EMP000029,1054447,07-07-2020,16273.8,28-12-2062,165.55,135.82,27,Male,02-12-2023,Nest Pension Ltd,54109,
MEM0006611,EMP000038,8930103,30-10-2010,50225.65,11-10-2032,135.91,156.1,64,Female,,Nest Pension Ltd,42299,
MEM0006612,EMP000039,2839607,29-08-2023,2791.85,09-02-2030,86.42,88.07,59,Male,,Nest Pension Ltd,17575,
MEM0006613,EMP000036,1768805,22-09-2020,8586.76,15-08-2057,79.85,85.28,24,Male,,Nest Pension Ltd,24502,
MEM0006614,EMP000016,7120868,09-05-2012,15007.24,19-11-2038,47.34,50.75,45,Male,,Nest Pension Ltd,22075,
MEM0006615,EMP000013,3997281,15-11-2015,30464.7,31-01-2025,133.1,141.36,55,Male,,Nest Pension Ltd,32754,
MEM0006616,EMP000028,1908841,23-03-2022,6598.23,28-04-2031,103.9,96.05,56,Male,,Nest Pension Ltd,37904,
MEM0006617,EMP000031,1109031,14-01-2013,23271.73,26-12-2027,75.35,85.14,69,Male,,Nest Pension Ltd,20377,
MEM0006618,EMP000041,1352896,26-05-2018,7252.34,12-12-2060,46.42,44.23,30,Female,,Nest Pension Ltd,22876,
MEM0006619,EMP000031,6707197,12-12-2024,250.51,18-09-2047,118.17,132.34,43,Female,,Nest Pension Ltd,39698,
MEM0006620,EMP000010,3728882,08-04-2018,12231.9,23-03-2035,69.34,81.67,49,Female,,Nest Pension Ltd,22832,
MEM0006621,EMP000036,4337174,26-12-2024,214.23,23-03-2072,103.32,110.91,21,Male,,Nest Pension Ltd,24292,
MEM0006622,EMP000043,9996414,26-04-2013,29030.53,31-05-2035,106.99,97.45,66,Male,,Nest Pension Ltd,39460,
MEM0006623,EMP000016,7073292,23-03-2013,8622.37,14-12-2025,29.44,30.86,65,Female,,Nest Pension Ltd,12000,
MEM0006624,EMP000007,9279821,08-05-2014,28612.21,01-10-2040,114.99,106.81,52,Male,,Nest Pension Ltd,39718,
MEM0006625,EMP000011,8852574,21-10-2021,5979.96,26-02-2053,84.83,72.54,42,Male,,Nest Pension Ltd,17713,
MEM0006626,EMP000044,4679591,14-03-2017,7969.54,15-02-2065,44.04,40.74,29,Male,,Nest Pension Ltd,24136,
MEM0006627,EMP000034,3871230,21-04-2012,39969.11,18-01-2051,126.62,132.92,32,Female,,Nest Pension Ltd,35770,
MEM0006628,EMP000047,2188789,08-02-2011,32512.32,26-06-2035,99.59,92.79,66,Female,,Nest Pension Ltd,31090,
MEM0006629,EMP000021,7455324,18-12-2016,35269.36,26-11-2030,199.03,164.57,50,Male,,Nest Pension Ltd,44094,
MEM0006630,EMP000008,4860684,09-04-2010,9106.45,30-05-2025,27.92,22.95,54,Male,,Nest Pension Ltd,13519,
MEM0006631,EMP000042,9153566,07-06-2019,13059.78,09-02-2034,104.87,90.05,56,Female,,Nest Pension Ltd,21893,
MEM0006632,EMP000017,5107245,16-03-2021,6178.65,09-01-2032,62.15,72.17,50,Male,,Nest Pension Ltd,29344,
MEM0006633,EMP000035,7754864,17-04-2022,11011.46,20-07-2042,168.69,175.42,49,Female,,Nest Pension Ltd,64103,
MEM0006634,EMP000041,7730428,19-09-2018,20222.01,04-01-2040,130.99,135.09,47,Male,,Nest Pension Ltd,35952,
MEM0006635,EMP000029,5924115,15-03-2016,9310.99,08-07-2027,47.04,39.98,64,Male,,Nest Pension Ltd,17094,
MEM0006636,EMP000031,8973915,26-04-2013,47015.6,12-07-2052,180.23,150.87,40,Male,,Nest Pension Ltd,60060,
MEM0006637,EMP000040,8536477,26-09-2017,10612.74,05-01-2058,56.73,63.87,27,Male,,Nest Pension Ltd,13567,
MEM0006638,EMP000014,2321324,30-04-2024,1378.72,22-09-2032,80.28,92.06,51,Female,,Nest Pension Ltd,37365,
MEM0006639,EMP000004,7637601,10-09-2013,79621.32,05-09-2050,274.93,306.25,38,Male,,Nest Pension Ltd,59943,
MEM0006640,EMP000041,2867825,31-08-2015,44258.04,29-03-2025,196.14,195.52,59,Male,,Nest Pension Ltd,53463,
MEM0006641,EMP000031,6672134,23-08-2022,4982.94,19-06-2036,84.97,92.99,49,Male,,Nest Pension Ltd,33895,
MEM0006642,EMP000023,9852897,01-12-2020,6629.55,25-06-2035,65.66,69.64,52,Male,,Nest Pension Ltd,24377,
MEM0006643,EMP000037,6159230,10-02-2017,38031.51,31-03-2031,192.37,203.79,64,Male,,Nest Pension Ltd,39850,
MEM0006644,EMP000049,5491946,14-11-2020,17387.64,17-06-2054,177.65,170.1,38,Male,,Nest Pension Ltd,35751,
MEM0006645,EMP000040,2871534,24-06-2024,669.1,17-12-2037,52.72,58.8,53,Female,,Nest Pension Ltd,19929,
MEM0006646,EMP000020,9897858,12-05-2023,2857.3,23-12-2047,80.92,69.46,43,Male,,Nest Pension Ltd,44699,
MEM0006647,EMP000008,5159166,24-09-2023,2427.8,02-02-2033,74.45,87.4,55,Male,,Nest Pension Ltd,37639,
MEM0006648,EMP000047,4374754,03-10-2018,19018.03,24-01-2063,119.97,130.27,30,Female,,Nest Pension Ltd,35300,
